ensembl_transcript_id,sym,ensembl_peptide_id,Spearman_Correlation,P_Value,Score,Variance,Gene,Importance,Classifier_Importance,P_Value_Corrected,Final_Composite_Score
ENSCGRT00001025079,Itgad,ENSCGRP00001020835,0.6513684083686042,0.0039748579778928275,0.7648293464267546,0.004461287419662635,18864,9.290257315863294e-06,0.0,0.10043051344523583,0.2054568254451654
ENSCGRT00001022646,Rho,ENSCGRP00001018402,0.6511575364130681,0.004014516069668963,0.7626692928798449,0.015155106154554971,16671,4.7793996732358586e-08,0.0,0.10025013089963913,0.20537229074178318
ENSCGRT00001030092,Prr35,ENSCGRP00001025846,0.6509165398924552,0.004060270572931756,0.7602059535055254,0.0007171859761659402,23347,0.00013771906673857158,0.0,0.10004422000648054,0.2053275856417431
ENSCGRT00001024661,Bmal1,ENSCGRP00001020417,0.5985751080718772,0.034735851590338415,0.34500031857549424,0.004003809321590296,18494,0.0002550351447453136,0.07760679631682846,0.06104307291058118,0.20516780109248925
ENSCGRT00001012570,ENSCGRG00001010726,ENSCGRP00001008441,0.6504194845686915,0.004156107632778827,0.7551431119711626,0.0020326855828916657,7920,1.8306705483965128e-05,0.0,0.0996203383313127,0.2050942865506581
ENSCGRT00001026546,Clpx,ENSCGRP00001022301,0.6492446265307045,0.004390675449492091,0.743271297000663,0.1119478146096523,20145,3.906176778878331e-05,0.0,0.09862276068901342,0.20464933564683874
ENSCGRT00001031145,Pnkd,ENSCGRP00001026899,0.6490488168577067,0.004430893750825445,0.7413055770364967,0.018645090319341254,24301,3.9141874337117205e-06,0.0,0.09845708729363983,0.20456172375227777
ENSCGRT00001029286,Omd,ENSCGRP00001025040,0.6468497236071155,0.004905574294384434,0.7194805697315781,0.0030721219497398416,22630,0.0023337604445128816,0.0,0.09660796634605283,0.20453252987231943
ENSCGRT00001025814,Guca2a,ENSCGRP00001021570,0.6487626334894789,0.004490263226293842,0.7384392165306436,0.002119982113971118,19505,2.2103431614961034e-06,0.0,0.09821525164077197,0.2044510888310274
ENSCGRT00001026195,Ly6h,ENSCGRP00001021951,0.6479793947974876,0.004656377663303854,0.7306345005986952,0.0038549787632443148,19840,0.0004646331220512852,0.0,0.09755521903475219,0.20431196193543946
ENSCGRT00001029345,Mep1b,ENSCGRP00001025099,0.6476630868641834,0.004724994079598638,0.7274991811888674,0.0080930282783225,22678,3.769101827340317e-05,0.0,0.09728942739499356,0.20404106065515007
ENSCGRT00001000904,Atp5mj,ENSCGRP00001000880,0.6476329622991068,0.004731575547888714,0.7272010758106068,0.001012551972365706,804,7.039056923901136e-06,0.0,0.0972641366790234,0.20401876602755775
ENSCGRT00001016799,Klhdc4,ENSCGRP00001012565,0.6434456477534606,0.005729497872317117,0.6865965098720342,0.06789589294314789,11478,0.00437085014618433,0.0,0.09378705449124984,0.20394219732632765
ENSCGRT00001003208,Pdpk1,ENSCGRP00001002436,0.6469852841499601,0.004875058987553956,0.7208126503255591,0.003380168443796968,2250,4.843007754840924e-07,0.0,0.09672134311082475,0.20376788906134194
ENSCGRT00001031142,Pnkd,ENSCGRP00001026896,0.6469099727372687,0.004891991082930136,0.7200723908503087,0.0017491990749968942,24298,3.617788360431253e-05,0.0,0.09665834614791714,0.2037514886952338
ENSCGRT00001017133,Trim33,ENSCGRP00001012898,0.646879848172192,0.004898778512988509,0.7197764373603909,0.0033427519294982693,11765,4.756976978665356e-06,0.0,0.0966331542729622,0.20372893482089638
ENSCGRT00001019301,Hrh1,ENSCGRP00001015062,0.632525492913196,0.009256701579372976,0.5882308887546407,0.019913307053568304,13681,0.015471796342393911,0.0,0.08507080577786785,0.20367985717158346
ENSCGRT00001014235,Chd7,ENSCGRP00001010015,0.6461568586103539,0.005064202442142711,0.7126992740826652,0.008956758833410787,9253,2.0259369183892824e-05,0.0,0.09602973270077729,0.20345712163239826
ENSCGRT00001019926,Gga1,ENSCGRP00001015683,0.6461267340452772,0.005071201295928174,0.7124054621849121,0.0022693092491355396,14238,4.711110163447438e-05,0.0,0.09600463939828463,0.2034549730389837
ENSCGRT00001023187,Zdhhc7,ENSCGRP00001018943,0.6454188067659773,0.005238161419230636,0.7055254461385368,0.006351073759168234,17165,1.164759144476339e-08,0.0,0.09541607932717223,0.2031672540391674
ENSCGRT00001023001,Matn4,ENSCGRP00001018757,0.6379027277793676,0.007334461118536543,0.6353356734546998,0.006873936426433626,16997,0.007650652295154964,0.0,0.08929999783441216,0.20297854642055574
ENSCGRT00001001572,Nudt22,ENSCGRP00001001461,0.6448163154644455,0.005384071609224583,0.6997071250344605,0.006437473105648135,1307,8.663922416733744e-07,0.0,0.09491688573595444,0.20293688645021368
ENSCGRT00001030264,Eif4enif1,ENSCGRP00001026018,0.640764561461644,0.006462252814538743,0.6614529326989568,0.0013955794944960468,23502,0.0037754536851209303,0.0,0.09160035892191097,0.20271081312047662
ENSCGRT00001028922,Slc23a4,ENSCGRP00001024676,0.6428130318868521,0.005895431617131797,0.6806042020671188,0.002403891355784546,22307,0.0010912929613905737,0.0,0.0932683192298659,0.20255269402552892
ENSCGRT00001030247,Ubash3b,ENSCGRP00001026001,0.643520959166152,0.005710021580263007,0.6873123444125226,0.0037744204400937927,23486,9.051116447440098e-08,0.0,0.09384892316442107,0.20244121174519525
ENSCGRT00001031503,ENSCGRG00001024314,ENSCGRP00001027256,0.6107454323628203,0.022243727457728086,0.4220703418762615,0.003732685701573041,24623,0.03511050925402575,0.0,0.06914142199115217,0.2024264501468703
ENSCGRT00001016269,ENSCGRG00001013544,ENSCGRP00001012036,0.6403277552680333,0.006589158488950785,0.6574187635874742,0.0032447873322045085,11015,0.0032079297413887846,0.0,0.091247005632782,0.20234580255317425
ENSCGRT00001025192,Snx18,ENSCGRP00001020948,0.6432498380804628,0.005780411414389378,0.6847377964287951,0.007272297263231726,18959,2.6312174269007923e-07,0.0,0.09362630998856193,0.20233767451560497
ENSCGRT00001032216,Cemip,ENSCGRP00001027968,0.6426774713440074,0.005931536471658717,0.6793249412218764,0.0029823930439363856,25271,1.4997549629859702e-07,0.0,0.0931573850418053,0.20211903239880646
ENSCGRT00001031257,Niban1,ENSCGRP00001027010,0.6421653537377054,0.006069702101057821,0.6745074414465533,0.01725381906268431,24396,2.430612221115637e-05,0.0,0.09273901071714524,0.20193201433580005
ENSCGRT00001015383,Samd4,ENSCGRP00001011154,0.6421352291726288,0.006077917298643657,0.6742248097067386,0.01118213982353483,10224,4.287664664147606e-06,0.0,0.09271443541939059,0.20191351297636012
ENSCGRT00001020925,Ccdc83,ENSCGRP00001016681,0.6417436098266331,0.006185612004926963,0.6705581713676936,0.00921135455979087,15126,0.00022572470923780318,0.0,0.09239530960738135,0.2018416175569613
ENSCGRT00001017496,ENSCGRG00001014450,ENSCGRP00001013259,0.6417586721091715,0.0061814389525648725,0.6706989360393364,0.07862895298233834,12087,0.0001534747069312224,0.0,0.09240757155865006,0.20182207493604234
ENSCGRT00001007418,ENSCGRG00001006325,ENSCGRP00001004886,0.6416532361314033,0.006210702591819185,0.6697140194865768,0.003729474502147383,4647,2.5623710541099033e-05,0.0,0.09232175824708667,0.20173711496281904
ENSCGRT00001003139,Bmt2,ENSCGRP00001002396,0.6414574264584055,0.0062653739756740635,0.6678875870636678,0.007592578464649118,2207,0.00019797400158018567,0.0,0.0921625165853386,0.20172277049660858
ENSCGRT00001017995,Calm1,ENSCGRP00001013758,0.6414875510234821,0.006256935442373885,0.6681683484802446,0.0008962460555086381,12520,8.667282919762693e-05,0.0,0.09218700465144902,0.20169530126240867
ENSCGRT00001008147,2310011J03Rik,ENSCGRP00001005307,0.641427301893329,0.006273822552748878,0.6676069085841007,0.0033825049146052923,5051,9.14383589039257e-05,0.0,0.09213803239131209,0.20167399723274626
ENSCGRT00001022313,Itga6,ENSCGRP00001018069,0.6414122396107906,0.006278050610852574,0.6674666004406894,0.0034227418245499678,16367,1.4420825627721362e-06,0.0,0.09212579174620078,0.20163675578675425
ENSCGRT00001019324,Gtf2i,ENSCGRP00001015085,0.6367881188715337,0.0077012192069653915,0.6253623913999856,0.0012585878021186719,13701,0.003635212057156324,0.0,0.08841342451201407,0.20115010233266623
ENSCGRT00001010463,ENSCGRG00001009005,ENSCGRP00001006640,0.6397102016839632,0.006772325137269057,0.6517448104493286,0.003313155004053443,6352,1.4521424443550055e-06,0.0,0.09074882044902449,0.20098845079994693
ENSCGRT00001023854,Arhgef28,ENSCGRP00001019610,0.6394089560331973,0.006863291955222741,0.6489895437294636,0.007536957705607617,17771,0.00013127791977761617,0.0,0.09050639035239846,0.20091927311712118
ENSCGRT00001032571,Ero1b,ENSCGRP00001028323,0.6393336446205058,0.006886201170731185,0.648302006625519,0.0036586236551939626,25588,8.599332511209587e-05,0.0,0.09044584290803123,0.20087477534074408
ENSCGRT00001018356,Gid8,ENSCGRP00001014119,0.6389570875570484,0.007001760615851789,0.6448719861779842,0.001410973028717772,12836,3.3896770738004664e-05,0.0,0.09014346584548547,0.20071333672142136
ENSCGRT00001015105,Adgrf5,ENSCGRP00001010877,0.5762076185025079,0.07290816442851401,0.22928415870394475,0.004143015796635143,9986,0.06582541603980542,0.0,0.04757172535030616,0.20065835369971485
ENSCGRT00001013897,ENSCGRG00001011743,ENSCGRP00001009678,0.5949752225452245,0.039400742789495,0.32419287580078415,0.011797275979154368,8971,0.0462674196161364,0.0,0.05875349764423621,0.2005615133936387
ENSCGRT00001023024,Cd48,ENSCGRP00001018780,0.6373906101730656,0.0075010187331547885,0.6307396219707062,0.03128777553370138,17018,0.000936128552270841,0.0,0.08889200453774912,0.2004340284989894
ENSCGRT00001017007,Gpr22,ENSCGRP00001012772,0.6382190357126719,0.0072332204220886065,0.638186109748874,0.05490564348518441,11655,1.2111316457092079e-08,0.0,0.08955254561871183,0.2004209695146335
ENSCGRT00001020670,Gphb5,ENSCGRP00001016426,0.6381286620174421,0.0072620200902969835,0.6373707863530426,0.0024970832482981674,14895,2.4549752102948397e-05,0.0,0.08948034606458173,0.20039522562492684
ENSCGRT00001018410,Srf,ENSCGRP00001014173,0.6377972918015996,0.007368483937506927,0.6343875149767555,0.0020294606350509665,12884,0.00022970212480184052,0.0,0.08921590894421579,0.2003411741785821
ENSCGRT00001019541,Gadl1,ENSCGRP00001015300,0.6365019355033061,0.0077979484593110535,0.6228194922110315,0.04100316533871225,13899,0.0012282844461212802,0.0,0.08818663290485965,0.20019914349762025
ENSCGRT00001022815,Tmem95,ENSCGRP00001018571,0.6370893645222997,0.00760053957167836,0.6280469747151521,0.0076773241010155095,16827,0.00037511845165299123,0.0,0.08865252388375515,0.20012335320314398
ENSCGRT00001016172,ENSCGRG00001013467,ENSCGRP00001011939,0.6368182434366104,0.007691098777044463,0.6256304873007028,0.034030054094143315,10928,6.290832685703971e-06,0.0,0.08843731730296657,0.19989140655271978
ENSCGRT00001023907,Armt1,ENSCGRP00001019663,0.6366525583286892,0.007746906099877453,0.6241569555952232,0.0034070985480899774,17819,0.0001199458006115329,0.0,0.0883059540807738,0.19986834393689817
ENSCGRT00001028287,Bco2,ENSCGRP00001024041,0.6361253784398487,0.007926849025017944,0.6194846160350668,0.001647329919425604,21729,0.0006659287036597384,0.0,0.08788874602492744,0.19985956318072826
ENSCGRT00001006466,Shisa8,ENSCGRP00001004329,0.6249792893615098,0.012691453202587306,0.5263133871321674,0.07312626384951308,4102,0.012272673686615396,0.0,0.07933687102522777,0.19972290970129108
ENSCGRT00001018003,Calm1,ENSCGRP00001013766,0.6354475757256255,0.008163591087079198,0.6135133732328389,0.01678218209055459,12526,0.0007977446917220935,0.0,0.08735404535316005,0.1996488878951064
ENSCGRT00001027204,Egfem1,ENSCGRP00001022959,0.6360952538747722,0.007937241445529312,0.6192183672834547,0.0020693939605128503,20743,6.00175277297991e-07,0.0,0.08786494073467561,0.1996152802972463
ENSCGRT00001012463,Itgb8,ENSCGRP00001008341,0.6359747556144658,0.007978930871500246,0.6181541733557708,0.0016118255510109794,7837,1.628298920487976e-06,0.0,0.08776975756532521,0.19956997234549442
ENSCGRT00001006279,Pdia5,ENSCGRP00001004218,0.635778945941468,0.008047086322589738,0.6164275898655618,0.017219174393601957,3993,9.934360276559652e-05,0.0,0.0876152145093139,0.19952997549433976
ENSCGRT00001024880,Tbx22,ENSCGRP00001020636,0.635522887138317,0.008136983536113602,0.6141748466961798,0.014733406031774735,18689,0.00035251292793968074,0.0,0.08741336168137501,0.19952158183441146
ENSCGRT00001021161,Tma16,ENSCGRP00001016917,0.6352517660526276,0.008233128376572559,0.6117958754419393,0.00871644340579853,15338,0.00021125944018532256,0.0,0.08719993377026737,0.19936946399687985
ENSCGRT00001023569,Arl6ip5,ENSCGRP00001019325,0.6351011432272446,0.008286971713197087,0.6104770145404698,0.029281988063585257,17517,2.048805577384753e-05,0.0,0.08708149532059432,0.19924566331975366
ENSCGRT00001028011,Plod1,ENSCGRP00001023765,0.6349203958367851,0.008351991292191366,0.6088970084214732,0.002259849945202756,21482,7.043292792074492e-06,0.0,0.08693949412761787,0.19917253331627452
ENSCGRT00001010496,ENSCGRG00001009035,ENSCGRP00001006658,0.6349053335542468,0.008357429733842243,0.6087654705062661,0.0035431085680220557,6368,1.2052013784258336e-05,0.0,0.08692766684506721,0.19916858495560524
ENSCGRT00001007631,Sgip1,ENSCGRP00001005009,0.6348752089891703,0.008368315936246231,0.6085024543058727,0.0019493478721771572,4760,5.394080917445265e-06,0.0,0.08690401511777314,0.19915485213684947
ENSCGRT00001003687,Mtrf1,ENSCGRP00001002702,0.6346191501860192,0.00846135192920573,0.6062700245996508,0.007306687532425129,2515,5.384845159240438e-07,0.0,0.08670312815094308,0.19905624634048066
ENSCGRT00001010705,Atp1a2,ENSCGRP00001006782,0.634046783449564,0.008672600754904886,0.601300606816401,0.005366481387465796,6495,0.00013928863318147798,0.0,0.08625507386819822,0.19888829344330256
ENSCGRT00001027247,Ldb3,ENSCGRP00001023002,0.6331129219321896,0.009027199692035174,0.593253839621858,0.006700053351779564,20786,0.0005637651910536133,0.0,0.08552696041005559,0.1986838904375312
ENSCGRT00001027918,Sphk2,ENSCGRP00001023672,0.6331129219321896,0.009027199692035174,0.593253839621858,0.005034124799781386,21399,0.00018168584324339027,0.0,0.08552696041005559,0.1985501626657976
ENSCGRT00001000465,Morn3,ENSCGRP00001000441,0.6331279842147279,0.009021381129081985,0.5933830257021223,0.007760975036361496,405,4.884767435482129e-05,0.0,0.08553867547173406,0.19850935949761597
ENSCGRT00001024449,Mis18a,ENSCGRP00001020205,0.6324501815005046,0.00928649101236422,0.5875890761057369,0.06376775577076559,18310,0.0005563593862035719,0.0,0.08501242767370497,0.1984310230026931
ENSCGRT00001019782,Nfat5,ENSCGRP00001015539,0.6320434998719706,0.009448807738014577,0.5841317331057667,0.002073770697787946,14108,4.1271288165791364e-07,0.0,0.08469759093691373,0.19808295350479113
ENSCGRT00001029746,Manba,ENSCGRP00001025500,0.6319531261767408,0.009485213251188094,0.5833653676450677,0.001047616098181608,23033,1.2321831886512309e-05,0.0,0.08462771997475936,0.19805302249165846
ENSCGRT00001000427,Exosc1,ENSCGRP00001000403,0.631757316503743,0.009564512916742228,0.5817073168767894,0.015353077788684291,370,1.470179164707782e-05,0.0,0.08447644850988291,0.19797998542918765
ENSCGRT00001016152,Fgd5,ENSCGRP00001011919,0.6313205103101324,0.009743503931299257,0.5780204425816768,0.13011708096245875,10909,2.2240454549793822e-07,0.0,0.08413956644730822,0.19781018757936145
ENSCGRT00001018460,Thbs3,ENSCGRP00001014223,0.5629528098688076,0.10813380141241827,0.17484255706279248,0.0015781574288528004,12928,0.0005067278816131368,0.09865249858148535,0.04040989444281668,0.19776731180885987
ENSCGRT00001001595,Nrp2,ENSCGRP00001001477,0.6309138286815984,0.009912775189544915,0.5746025180800478,0.0061002091863613245,1320,6.79087869605443e-07,0.0,0.08382662395762336,0.1976570486809962
ENSCGRT00001021743,Glt28d2,ENSCGRP00001017499,0.6305523339006793,0.010065389366368457,0.5715762178367405,0.005601709002968353,15864,0.00017623135976650104,0.0,0.0835490238526766,0.1975822835313897
ENSCGRT00001027012,Hikeshi,ENSCGRP00001022767,0.6306728321609857,0.010014291564000402,0.5725837466023579,0.005714061441534595,20576,4.386812727119611e-06,0.0,0.08364149755331288,0.19756753478808148
ENSCGRT00001032100,ENSCGRG00001024731,ENSCGRP00001027852,0.6280519949993222,0.01117826813071508,0.5509476235987769,0.0018929799025287606,25169,0.0021141312475358386,0.0,0.08164361487794304,0.1973199059242285
ENSCGRT00001024797,C4b,ENSCGRP00001020553,0.5416396800771189,0.190691888441399,0.10638127105018905,0.008968079190471585,18616,0.09047276459424959,0.0,0.030102551591979075,0.19716762679032093
ENSCGRT00001024903,Pdpn,ENSCGRP00001020659,0.6291214170595412,0.010689801964713794,0.5597060839738871,0.003106366484398301,18709,8.11915040866202e-07,0.0,0.08245545060564566,0.1969822543486912
ENSCGRT00001031222,Ap1s3,ENSCGRP00001026975,0.6290310433643115,0.010730348404029384,0.5589622087971003,0.002196795130288621,24365,2.2087882935843718e-05,0.0,0.08238666420094061,0.19695571018841504
ENSCGRT00001020465,Lims1,ENSCGRP00001016221,0.6285339880405476,0.01095575905469299,0.5548831960935264,0.004647638188850981,14712,0.00020160933975340531,0.0,0.08200893517926532,0.1968316531990045
ENSCGRT00001024558,Cyp2c70,ENSCGRP00001020314,0.6284737389103945,0.010983359947813862,0.5543901828570816,0.0014025791460774732,18409,1.3713327957123436e-05,0.0,0.08196321835376187,0.19674324317327954
ENSCGRT00001025178,Rgma,ENSCGRP00001020934,0.5985751080718772,0.034735851590338415,0.34500031857549424,0.0008968941960919799,18948,0.031295151145628475,0.0,0.06104307291058118,0.19663014261359124
ENSCGRT00001020065,Dmbx1,ENSCGRP00001015822,0.6278109984787095,0.011290991127646501,0.5489871411286387,0.003551375006232719,14360,0.00012394807087840113,0.0,0.08146130957557135,0.19653281232597744
ENSCGRT00001020714,Cttn,ENSCGRP00001016470,0.6278260607612478,0.011283917057254223,0.5491095288513237,0.12526729768687117,14937,5.296347664818828e-07,0.0,0.08147269673193121,0.19649527327373575
ENSCGRT00001021329,Abi3bp,ENSCGRP00001017085,0.627585064240635,0.01139756645791929,0.5471536018743943,0.00402922503425528,15488,4.75272333221723e-05,0.0,0.08129061297185755,0.196421215101039
ENSCGRT00001024463,ENSCGRG00001019438,ENSCGRP00001020219,0.6250094139265865,0.012675795533823054,0.526551110132489,0.003120750996324656,18323,0.002776639717714996,0.0,0.07935930083935504,0.1964105781631117
ENSCGRT00001026291,Nup98,ENSCGRP00001022046,0.6275097528279435,0.01143328562285683,0.546543370045755,0.012655879626133446,19926,5.497173392051318e-05,0.0,0.0812337602297015,0.19639554197822537
ENSCGRT00001021958,Fech,ENSCGRP00001017714,0.6275248151104819,0.011426134005666375,0.5466653785182586,0.01735825117077925,16057,2.725634149244508e-05,0.0,0.08124512893370398,0.19639149714603732
ENSCGRT00001025054,Pah,ENSCGRP00001020810,0.627479628262867,0.011447600545726216,0.5462994099275,0.0030236657787901583,18842,4.4818549623227e-06,0.0,0.08121102558800761,0.19636655968689765
ENSCGRT00001018695,Bdkrb1,ENSCGRP00001014458,0.6273591300025606,0.011505016339304137,0.5453243268704234,0.02921242639192197,13131,5.477763227479868e-05,0.0,0.08112012389842396,0.19633892356190674
ENSCGRT00001013732,C1qbp,ENSCGRP00001009515,0.6269524483740266,0.011700648784378856,0.5420423576460577,0.0010397725280622296,8837,6.258322511987861e-08,0.0,0.08081376603179617,0.19616713301951638
ENSCGRT00001017734,ENSCGRG00001014625,ENSCGRP00001013497,0.6268470123962585,0.011751838198239682,0.5411937241989849,0.014726369006408085,12294,8.041650239994959e-06,0.0,0.08073444947947583,0.19613036324440913
ENSCGRT00001028951,Dap3,ENSCGRP00001024705,0.6261240228344204,0.0121081272877206,0.5353993860460138,0.002194690530215953,22333,0.0007433724061205722,0.0,0.08019177814629606,0.1961165650070979
ENSCGRT00001024665,Cox16,ENSCGRP00001020421,0.6262595833772651,0.01204061683952981,0.5364825238569246,0.0033953429842053157,18498,0.0005558731192125548,0.0,0.08029336779492396,0.1961017673843963
ENSCGRT00001027547,Unc13d,ENSCGRP00001023301,0.6261692096820353,0.012085587346571296,0.5357602629727422,0.004770024641656378,21062,1.8527492948219903e-08,0.0,0.08022563310084624,0.19587333269931775
ENSCGRT00001015440,Fgf12,ENSCGRP00001011211,0.6257625280535012,0.012289765712137463,0.5325184483850783,0.006286334655767554,10277,2.636169412703461e-05,0.0,0.07992123576203855,0.19573010858519868
ENSCGRT00001032006,Mtrex,ENSCGRP00001027758,0.625551656097965,0.01239681080013863,0.5308428844337749,0.08150736295732364,25084,7.510628918857375e-05,0.0,0.0797636632408052,0.19566815035468604
ENSCGRT00001027559,Cbs,ENSCGRP00001023313,0.6254763446852736,0.012435236943649067,0.5302453572997432,0.0014096142562638973,21074,1.980432981628385e-06,0.0,0.07970743085655863,0.19561433964278152
ENSCGRT00001022597,Grk6,ENSCGRP00001018353,0.6042234640237382,0.028352953317790128,0.3794507537282838,0.0018697675289349957,16625,5.0735285222635916e-05,0.03139109095110261,0.06473221971856592,0.19560579126658162
ENSCGRT00001020087,Pak4,ENSCGRP00001015844,0.6121010377912669,0.021125847568520897,0.4313230535830849,0.004874906432189436,14376,0.014188540221944443,0.0,0.07007828926666672,0.1956041293417273
ENSCGRT00001029468,Slc30a3,ENSCGRP00001025222,0.6253859709900438,0.012481484812659614,0.5295289415470886,0.0030382290027507262,22787,6.36197256998009e-07,0.0,0.0796399822148768,0.19558001218754079
ENSCGRT00001028513,Dnaaf3,ENSCGRP00001024267,0.6252955972948141,0.012527881958038207,0.5288131982985854,0.000549377673701548,21936,3.896276918669162e-05,0.0,0.07957256653027384,0.19555957281068692
ENSCGRT00001028532,Irx3,ENSCGRP00001024286,0.5820969709749816,0.06054921345182939,0.25671074342874856,0.0447079137275241,21954,0.004164430017217113,0.057353547926775966,0.050946595200848314,0.19551968830029928
ENSCGRT00001000535,ENSCGRG00001000411,ENSCGRP00001000511,0.6251750990345077,0.012589977706055584,0.5278599193942731,0.004050507511048219,471,1.405417660938532e-05,0.0,0.07948273019989491,0.1955057216921551
ENSCGRT00001031920,Depdc5,ENSCGRP00001027672,0.6230362549140697,0.013737488376678536,0.511137015291213,0.006131743813969669,25002,0.0022364457121030446,0.0,0.07789785598693728,0.1954834180721507
ENSCGRT00001025563,Nup93,ENSCGRP00001021319,0.5543673088219789,0.1372130913207722,0.14459644703316937,0.009643908216767775,19294,0.07300592939132027,0.0,0.03608255237860169,0.19547052317141594
ENSCGRT00001025081,Bmpr1b,ENSCGRP00001020837,0.6245726077329758,0.012904480413880514,0.5231114145510358,0.008182908075163942,18866,0.00043226204959109896,0.0,0.07903442629609407,0.19542651666685903
ENSCGRT00001012890,Gtf2ird1,ENSCGRP00001008748,0.6248437288186652,0.012762120620085346,0.525244555640364,0.018427000616968336,8181,0.00010322018823907096,0.0,0.07923598210974034,0.19541284392245728
ENSCGRT00001031423,Cdx2,ENSCGRP00001027176,0.6221777048093868,0.014222971675822845,0.5045289148558404,0.001735088118341394,24548,0.002683518590985155,0.0,0.0772668325107973,0.19531922620074058
ENSCGRT00001032399,Ghdc,ENSCGRP00001028151,0.6216505249205464,0.01452837288096629,0.5005007771208697,0.0030137259552949314,25431,0.0029157920017584193,0.0,0.07688082050947921,0.19520376672772727
ENSCGRT00001018435,ENSCGRG00001015146,ENSCGRP00001014198,0.6241508638219035,0.01312866713693682,0.5198051572631357,0.0026679277258637793,12905,1.66846773191456e-05,0.0,0.07872148287168503,0.19512324707080125
ENSCGRT00001027911,Csf3r,ENSCGRP00001023665,0.6237592444759079,0.013339856584613211,0.5167480697195094,0.0064215894068769255,21393,0.000386887482628644,0.0,0.07843153254862094,0.1951063372165545
ENSCGRT00001024036,Stmn1,ENSCGRP00001019792,0.6206262897079423,0.015137960897748643,0.49273843814958845,0.006467892648429523,17936,0.002743889854186778,0.0,0.07613401835437741,0.19476165019678582
ENSCGRT00001026763,Fam131b,ENSCGRP00001022518,0.6212890301396274,0.014741053098452639,0.497751534190793,0.0016010428607689377,20343,0.002029936227586279,0.0,0.0766167667108526,0.19475886339262868
ENSCGRT00001031627,Slc4a1,ENSCGRP00001027380,0.6151888057116175,0.01875740425944763,0.4529177269049184,0.010414274578391796,24737,0.008486422682469793,0.0,0.07223879595380013,0.1947507692477297
ENSCGRT00001023781,Prelid2,ENSCGRP00001019537,0.6229157566537633,0.013804748582089058,0.5102059652023267,0.02801441724456449,17709,7.063708622723403e-05,0.0,0.0778091134729437,0.19468036132360286
ENSCGRT00001019262,Gtf2a1l,ENSCGRP00001015023,0.6228404452410718,0.013846930850563923,0.509624656274661,0.012446972944562628,13647,4.6722733295923824e-05,0.0,0.07775367890839262,0.1946438544198144
ENSCGRT00001001358,Agbl3,ENSCGRP00001001311,0.6228404452410718,0.013846930850563923,0.509624656274661,0.009133861929079475,1169,7.974225026596456e-06,0.0,0.07775367890839262,0.19463029244192012
ENSCGRT00001005800,Polr2h,ENSCGRP00001003931,0.6226596978506123,0.013948623867835436,0.5082313881419616,0.05003442296291606,3723,1.00766809901566e-05,0.0,0.07762072851989647,0.1945635090455199
ENSCGRT00001025017,Dzip3,ENSCGRP00001020773,0.6224789504601528,0.01405096271619808,0.5068407621162471,0.011112880156485984,18808,1.1812223778418939e-07,0.0,0.07748790874927051,0.1944925173557561
ENSCGRT00001010923,Pcdh17,ENSCGRP00001006933,0.6221626425268485,0.014231619735025403,0.5044135146547246,0.005771043190642164,6645,2.3595976396146332e-05,0.0,0.07725578821069387,0.19438263017086257
ENSCGRT00001023831,Slc2a8,ENSCGRP00001019587,0.5299965356750163,0.2515201235994669,0.07774568780791488,0.0030585298060716534,17750,0.0939084425757388,0.0,0.02507208328060824,0.19437412393207426
ENSCGRT00001004739,Nsun2,ENSCGRP00001003309,0.6128390896356434,0.02053765851689958,0.43641879057485916,0.0043784881046871945,3122,8.743381591973649e-06,0.013312828843559147,0.07059134183134293,0.19424212846827427
ENSCGRT00001018301,Pwwp3a,ENSCGRP00001014064,0.6215902757903933,0.01456363425866076,0.500041841608309,0.012131494428931466,12793,6.053082890873932e-06,0.0,0.07683677540046224,0.194162878856176
ENSCGRT00001020618,Ythdf2,ENSCGRP00001016374,0.6211835941618593,0.014803589442829583,0.49695164556637034,0.0014176252882948416,14845,1.4546141075884259e-05,0.0,0.07653984901168123,0.19401415429910246
ENSCGRT00001023235,Rsrc2,ENSCGRP00001018991,0.3628051994999323,0.24859370587920818,0.07888669606600862,0.0020389959708012268,17203,2.2123011457553834e-07,0.33050622487901804,0.025284722953795115,0.19399666579565383
ENSCGRT00001018799,Gak,ENSCGRP00001014562,0.6199936738413339,0.015525402311348588,0.48798590561669125,0.0021101083788523725,13227,0.0011216827461865157,0.0,0.07567484016386662,0.1939581751299521
ENSCGRT00001024908,ENSCGRG00001019737,ENSCGRP00001020664,0.6189543763461915,0.016180493545225296,0.48024714499407234,0.016992475980588704,18714,0.002208610978656885,0.0,0.0749239170786363,0.19395171845425097
ENSCGRT00001024110,Chn2,ENSCGRP00001019866,0.6197828018857978,0.01565643683942054,0.48640880119215546,0.00278985995593992,18005,1.7321669914620973e-08,0.0,0.07552213333314972,0.19348705996163876
ENSCGRT00001013791,Nsun7,ENSCGRP00001009574,0.6196020544953382,0.015769510392737017,0.48505980582218367,0.004505200580644101,8880,6.444971378947662e-06,0.0,0.07539138191056084,0.19342201027964018
ENSCGRT00001003106,Trim52,ENSCGRP00001002376,0.601723125122381,0.03104440516108537,0.36392478870174044,0.003143031901928853,2187,0.018629058143229498,0.0,0.06308447901952936,0.19334555578879756
