ensembl_transcript_id,sym,ensembl_peptide_id,Spearman_Correlation,P_Value,Score,Variance
ENSCGRT00001026921,Sema6a,ENSCGRP00001022676,-0.04777308954524145,0.6738931611653541,0.008188735161819284,0.002091656851117038
ENSCGRT00001010132,ENSCGRG00001008716,ENSCGRP00001006451,-0.04774964838255978,0.6740441293213535,0.008180071982370654,0.07360123320325627
ENSCGRT00001017264,B4galnt2,ENSCGRP00001013027,0.04770276605719644,0.6743461042451757,0.008162761236891062,0.005201783040058944
ENSCGRT00001031350,Fsd1,ENSCGRP00001027103,-0.04767932489451477,0.6744971110024942,0.008154113668885547,0.0025857392583736294
ENSCGRT00001009165,Rer1,ENSCGRP00001005909,0.047609001406469766,0.6749502083930227,0.008128202171960367,0.004946428615424549
ENSCGRT00001011192,Cbll1,ENSCGRP00001007178,-0.047609001406469766,0.6749502083930227,0.008128202171960367,0.005182312698068748
ENSCGRT00001029951,Tmem135,ENSCGRP00001025705,0.04756211908110643,0.675252337532942,0.008110953836716384,0.060401211522214455
ENSCGRT00001032432,Scap,ENSCGRP00001028184,0.04746835443037975,0.6758567497343314,0.0080765195211978,0.03274894490923914
ENSCGRT00001023330,ENSCGRG00001018631,ENSCGRP00001019086,0.04746835443037975,0.6758567497343314,0.0080765195211978,0.013349656318250882
ENSCGRT00001018308,Rab3il1,ENSCGRP00001014071,-0.04744491326769808,0.6760078848209552,0.008067923927181432,0.09216481430003774
ENSCGRT00001029728,Bmf,ENSCGRP00001025482,-0.04744491326769808,0.6760078848209552,0.008067923927181432,0.0971769137727301
ENSCGRT00001018850,Dll4,ENSCGRP00001014613,0.047398030942334746,0.6763101934008557,0.008050748314079375,0.0013725517768778197
ENSCGRT00001011348,Vps51,ENSCGRP00001007321,-0.047398030942334746,0.6763101934008557,0.008050748314079375,0.003649885702628776
ENSCGRT00001030856,Sbf2,ENSCGRP00001026610,0.047398030942334746,0.6763101934008557,0.008050748314079375,0.004835567461087162
ENSCGRT00001015692,Ppp1r14d,ENSCGRP00001011460,0.04737458977965307,0.6764613668835896,0.008042168293021054,0.0059590699256451265
ENSCGRT00001018029,Hexim2,ENSCGRP00001013792,-0.04735114861697141,0.6766125531544813,0.008033593460976247,0.13094750756816992
ENSCGRT00001001831,Asb3,ENSCGRP00001001620,-0.04735114861697141,0.6766125531544813,0.008033593460976247,0.022403877953749304
ENSCGRT00001012991,Nit1,ENSCGRP00001008841,-0.047280825128926396,0.6770661886433464,0.008007900089061914,0.044503522606319505
ENSCGRT00001009974,Pitpnb,ENSCGRP00001006358,0.047280825128926396,0.6770661886433464,0.008007900089061914,0.0560438731616064
ENSCGRT00001030837,Pik3ip1,ENSCGRP00001026591,0.047280825128926396,0.6770661886433464,0.008007900089061914,0.0008522343086691975
ENSCGRT00001019757,Tbl1x,ENSCGRP00001015514,0.047280825128926396,0.6770661886433464,0.008007900089061914,0.030074171915245192
ENSCGRT00001027194,Mcf2,ENSCGRP00001022949,-0.04725738396624473,0.6772174260141043,0.007999346003210565,0.013638733081386595
ENSCGRT00001020432,Eral1,ENSCGRP00001016188,0.0472105016408814,0.677519939035641,0.007982253382772858,0.0018542920590079012
ENSCGRT00001008972,Tbx19,ENSCGRP00001005795,-0.047187060478199726,0.6776712146758532,0.007973714846215058,0.004393464454054631
ENSCGRT00001029567,ENSCGRG00001022957,ENSCGRP00001025321,-0.04716361931551805,0.6778225030619811,0.007965181490783787,0.28681974292651236
ENSCGRT00001022441,MBTPS2,ENSCGRP00001018197,-0.04714017815283638,0.6779738041887382,0.007956653315493492,0.024461688127520774
ENSCGRT00001029779,Syne3,ENSCGRP00001025533,0.04714017815283638,0.6779738041887382,0.007956653315493492,0.0038891177120140108
ENSCGRT00001022567,ENSCGRG00001018112,ENSCGRP00001018323,0.04709329582747304,0.6782764446429832,0.007939612501394093,0.0012491048792305838
ENSCGRT00001018484,Smad5,ENSCGRP00001014247,-0.04704641350210971,0.6785791359962641,0.007922592396033998,0.0637363832864374
ENSCGRT00001032557,Ropn1,ENSCGRP00001028309,0.04704641350210971,0.6785791359962641,0.007922592396033998,0.0381696853532654
ENSCGRT00001017584,Rnf121,ENSCGRP00001013347,0.04704641350210971,0.6785791359962641,0.007922592396033998,0.02232629343626602
ENSCGRT00001012119,ENSCGRG00001010365,ENSCGRP00001008023,-0.04704641350210971,0.6785791359962641,0.007922592396033998,0.006191650397130348
ENSCGRT00001029181,Pinx1,ENSCGRP00001024935,0.04704641350210971,0.6785791359962641,0.007922592396033998,0.002375803617223373
ENSCGRT00001031239,Sync,ENSCGRP00001026992,0.04704641350210971,0.6785791359962641,0.007922592396033998,0.001865626353368754
ENSCGRT00001006258,Emilin2,ENSCGRP00001004208,0.04702297233942804,0.6787305007468099,0.007914090106668131,0.009434503711241968
ENSCGRT00001023078,Tada2a,ENSCGRP00001018834,-0.046999531176746365,0.6788818782062321,0.007905592991531558,0.02572076996134597
ENSCGRT00001020939,Stambp,ENSCGRP00001016695,0.046999531176746365,0.6788818782062321,0.007905592991531558,0.0013315133880236485
ENSCGRT00001025401,Slc11a1,ENSCGRP00001021157,0.04695264885138303,0.6791846712305153,0.007888614280006307,0.03251632519435753
ENSCGRT00001028333,Hdac5,ENSCGRP00001024087,-0.04690576652601969,0.6794875150267182,0.007871656253578942,0.008149744691776217
ENSCGRT00001031672,ENSCGRG00001024425,ENSCGRP00001027425,0.046858884200656356,0.679790409552422,0.007854718904371366,0.005094356645060379
ENSCGRT00001003222,Ildr1,ENSCGRP00001002444,0.04681200187529302,0.6800933547651838,0.007837802224506656,0.0073042805816644196
ENSCGRT00001032072,Espnl,ENSCGRP00001027824,0.04681200187529302,0.6800933547651838,0.007837802224506656,0.010083341029041555
ENSCGRT00001026263,Avpr1b,ENSCGRP00001022018,0.046788560712611345,0.6802448463659421,0.007829351633116656,0.0016157563667556095
ENSCGRT00001026573,Rbp1,ENSCGRP00001022328,0.046788560712611345,0.6802448463659421,0.007829351633116656,0.07384903452383337
ENSCGRT00001023202,Mkln1,ENSCGRP00001018958,-0.046788560712611345,0.6802448463659421,0.007829351633116656,0.005159844932235044
ENSCGRT00001032023,Nuak2,ENSCGRP00001027775,0.046788560712611345,0.6802448463659421,0.007829351633116656,0.016533865743656628
ENSCGRT00001012198,Or2t6,ENSCGRP00001008094,-0.046765119549929686,0.6803963506225381,0.00782090620610907,0.004353684398884109
ENSCGRT00001002319,Tnfsf12,ENSCGRP00001001902,0.046694796061884675,0.6808509392742279,0.007795600901538285,0.028448198613785555
ENSCGRT00001020807,Mtarc2,ENSCGRP00001016563,-0.046694796061884675,0.6808509392742279,0.007795600901538285,0.07700184651677404
ENSCGRT00001028323,Abcd2,ENSCGRP00001024077,0.046694796061884675,0.6808509392742279,0.007795600901538285,0.01970773594573331
ENSCGRT00001005825,Stap2,ENSCGRP00001003948,-0.046671354899203,0.6810024941010422,0.007787176122218239,0.09103598901300236
ENSCGRT00001018718,ENSCGRG00001015345,ENSCGRP00001014481,0.04664791373652133,0.6811540615571203,0.007778756502359924,0.002082848725439728
ENSCGRT00001017586,Kcnn1,ENSCGRP00001013349,0.046601031411158,0.6814572343357896,0.0077619327370929275,0.0011983690640188479
ENSCGRT00001027705,Cdipt,ENSCGRP00001023459,-0.046601031411158,0.6814572343357896,0.0077619327370929275,0.24514586532299673
ENSCGRT00001007276,U6-ENSCGRG00001006189,non-coding,-0.046601031411158,0.6814572343357896,0.0077619327370929275,0.28564857717922815
ENSCGRT00001031776,Il17c,ENSCGRP00001027529,0.046577590248476325,0.6816088396477379,0.007753528589716643,0.09642356092766513
ENSCGRT00001031817,Patj,ENSCGRP00001027570,-0.046483825597749655,0.6822153869220535,0.00771996354564102,0.01325161310753048
ENSCGRT00001023337,Atp2b1,ENSCGRP00001019093,-0.04646038443506798,0.6823670552206269,0.007711585166061963,0.026544463952372664
ENSCGRT00001017744,Dhodh,ENSCGRP00001013507,0.04639006094702298,0.6828221355830444,0.007686480927047033,0.021862922304962763
ENSCGRT00001026083,Parvb,ENSCGRP00001021839,0.04639006094702298,0.6828221355830444,0.007686480927047033,0.028792214087952024
ENSCGRT00001029358,Tmem161a,ENSCGRP00001025112,-0.046343178621659646,0.6831255853268954,0.0076697705076407404,0.014689904179680826
ENSCGRT00001000318,Plch1,ENSCGRP00001000294,0.04631973745897796,0.6832773290334824,0.00766142301696962,0.0024936956621545423
ENSCGRT00001030719,C2cd3,ENSCGRP00001026473,-0.04631973745897796,0.6832773290334824,0.00766142301696962,0.007942556912661365
ENSCGRT00001025094,Ece2,ENSCGRP00001020850,0.0462962962962963,0.6834290852893916,0.007653080671009323,0.06705612584010193
ENSCGRT00001028574,Olfm1,ENSCGRP00001024328,0.04627285513361463,0.6835808540892814,0.007644743468777057,0.0009126464006643625
ENSCGRT00001030004,ENSCGRG00001023264,ENSCGRP00001025758,-0.04622597280825129,0.6838844292996322,0.007628084491565752,0.0012710402584929419
ENSCGRT00001023496,Nsmce1,ENSCGRP00001019252,0.04620253164556962,0.6840362356994035,0.0076197627146214865,0.10222112514381206
ENSCGRT00001011652,Macroh2a2,ENSCGRP00001007597,0.046155649320206285,0.6843398860614034,0.007603134579143206,0.006654796825057581
ENSCGRT00001000084,Fancf,ENSCGRP00001000060,0.04613220815752462,0.6844917300129338,0.007594828218644397,0.03792975509817004
ENSCGRT00001022477,Kat2a,ENSCGRP00001018233,-0.04608532583216128,0.6847954554302991,0.007578230907216036,0.03223221477545067
ENSCGRT00001031292,Usp50,ENSCGRP00001027045,0.04608532583216128,0.6847954554302991,0.007578230907216036,0.15255223443144758
ENSCGRT00001012598,Crhr1,ENSCGRP00001008469,0.04603844350679794,0.6850992308310446,0.007561654135332331,0.08371295001662875
ENSCGRT00001011047,Ccdc62,ENSCGRP00001007046,0.04599156118143461,0.6854030561723197,0.007545097895137092,0.011074482284007904
ENSCGRT00001017067,Calcoco1,ENSCGRP00001012832,-0.04596812001875293,0.6855549875572586,0.007536827471967907,0.0023057158198897315
ENSCGRT00001012614,Gpr89,ENSCGRP00001008485,-0.04596812001875293,0.6855549875572586,0.007536827471967907,0.00560744842957358
ENSCGRT00001016823,Micu3,ENSCGRP00001012588,0.045897796530707934,0.6860108565049393,0.007512046978393175,0.029582725077881743
ENSCGRT00001021981,Srrd,ENSCGRP00001017737,-0.04587435536802626,0.6861628377339064,0.007503797069240481,0.0390777132792207
ENSCGRT00001006465,Pdia4,ENSCGRP00001004328,0.04587435536802626,0.6861628377339064,0.007503797069240481,0.025976348228474066
ENSCGRT00001018309,Psd2,ENSCGRP00001014072,-0.04585091420534459,0.6863148314104662,0.007495552286138052,0.0011994121430775125
ENSCGRT00001015549,Calcr,ENSCGRP00001011317,0.045827473042662915,0.6864668375292502,0.007487312628104494,0.0019274857902130099
ENSCGRT00001016081,ENSCGRG00001013403,ENSCGRP00001011848,-0.04580403187998125,0.6866188560848877,0.0074790780941585006,0.027223351201947587
ENSCGRT00001028687,ENSCGRG00001022350,ENSCGRP00001024441,0.04580403187998125,0.6866188560848877,0.0074790780941585006,0.0017184571713679342
ENSCGRT00001029223,Trabd,ENSCGRP00001024977,-0.045733708391936245,0.6870749863192015,0.007454405227033751,0.019123927691276164
ENSCGRT00001002477,Chrm1,ENSCGRP00001001998,0.0456868260665729,0.68737913522783,0.007437982251400839,0.002645369543374011
ENSCGRT00001020414,Zdhhc9,ENSCGRP00001016170,0.0456868260665729,0.68737913522783,0.007437982251400839,0.0245934652650047
ENSCGRT00001019535,Rhof,ENSCGRP00001015294,0.0456868260665729,0.68737913522783,0.007437982251400839,0.004191159804916007
ENSCGRT00001019937,Zfp101,ENSCGRP00001015694,-0.045616502578527895,0.6878354516118415,0.007413386172008615,0.02345474064954455
ENSCGRT00001024627,Anks1,ENSCGRP00001020383,0.04559306141584622,0.6879875818572718,0.007405197710703465,0.0020928241644952573
ENSCGRT00001027555,B4galt7,ENSCGRP00001023309,0.04556962025316456,0.6881397244857757,0.007397014363676763,0.03172121763768658
ENSCGRT00001004532,Ccdc77,ENSCGRP00001003191,-0.045546179090482884,0.6882918794919674,0.007388836129947986,0.0017702452873910913
ENSCGRT00001028715,Brd4,ENSCGRP00001024469,-0.045546179090482884,0.6882918794919674,0.007388836129947986,0.0295009839198905
ENSCGRT00001025003,Ptprn2,ENSCGRP00001020759,-0.045522737927801225,0.6884440468704591,0.007380663008536723,0.2512309580102619
ENSCGRT00001026246,Wnt7b,ENSCGRP00001022002,-0.04547585560243788,0.688748418722787,0.007364332098745358,0.002613773904306769
ENSCGRT00001002252,Ppp1r3g,ENSCGRP00001001863,0.04545241443975622,0.6889006231858408,0.007356174308404784,0.019464597179663878
ENSCGRT00001001099,Ythdc1,ENSCGRP00001001075,0.04542897327707455,0.6890528399996311,0.007348021626460733,0.0011089938014287512
ENSCGRT00001010852,Adam28,ENSCGRP00001006879,0.04540553211439288,0.6892050691587633,0.007339874051933148,0.036376664070394575
ENSCGRT00001023886,Trim23,ENSCGRP00001019642,0.045335208626347864,0.6896618306542435,0.00731546196304976,0.15695257077009253
ENSCGRT00001026358,Rcor3,ENSCGRP00001022113,-0.045335208626347864,0.6896618306542435,0.00731546196304976,0.0026840499711861215
ENSCGRT00001027588,Htatsf1,ENSCGRP00001023342,0.045335208626347864,0.6896618306542435,0.00731546196304976,0.0030071717880935226
ENSCGRT00001012962,Spire1,ENSCGRP00001008814,0.045311767463666205,0.6898141091407686,0.007307334808388965,0.13918170618175937
ENSCGRT00001029134,Fgfr1,ENSCGRP00001024888,-0.045311767463666205,0.6898141091407686,0.007307334808388965,0.0030324391233888296
ENSCGRT00001025594,FTH1,ENSCGRP00001021350,0.04526488513830286,0.6901187030634579,0.007291095805639636,0.01063079480285001
ENSCGRT00001031477,Kcnj1,ENSCGRP00001027230,0.04524144397562119,0.6902710184888146,0.0072829839555919465,0.03544488302354483
ENSCGRT00001002327,Stx1a,ENSCGRP00001001907,0.04521800281293953,0.6904233462163047,0.00727487720512294,0.0025709467214895844
ENSCGRT00001005695,ENSCGRG00001004798,ENSCGRP00001003868,-0.04521800281293953,0.6904233462163047,0.00727487720512294,0.0022907583323555016
ENSCGRT00001024945,Tpm3,ENSCGRP00001020701,0.04517112048757619,0.6907280385560552,0.007258678999003455,0.02496698209624641
ENSCGRT00001028974,Snd1,ENSCGRP00001024728,0.045030473511486174,0.6916424102638464,0.0072102066686918626,0.016209164970946398
ENSCGRT00001024205,Cilk1,ENSCGRP00001019961,-0.045030473511486174,0.6916424102638464,0.0072102066686918626,0.003652870998176192
ENSCGRT00001000442,Htra2,ENSCGRP00001000418,0.04500703234880451,0.6917948484670333,0.007202145770367259,0.009584473935556167
ENSCGRT00001029252,Lnx2,ENSCGRP00001025006,-0.04500703234880451,0.6917948484670333,0.007202145770367259,0.005136579148927947
ENSCGRT00001021761,Nr5a1,ENSCGRP00001017517,0.04496015002344116,0.6920997616119704,0.007186039242103723,0.018417827395402757
ENSCGRT00001001463,ENSCGRG00001001119,ENSCGRP00001001386,-0.04496015002344116,0.6920997616119704,0.007186039242103723,0.033333532305625344
ENSCGRT00001028973,Slc12a6,ENSCGRP00001024727,0.04496015002344116,0.6920997616119704,0.007186039242103723,0.019129857894060385
ENSCGRT00001015565,Kcnip3,ENSCGRP00001011333,0.04496015002344116,0.6920997616119704,0.007186039242103723,0.0020647370959489663
ENSCGRT00001016945,Ifitm5,ENSCGRP00001012710,-0.0449367088607595,0.6922522365428755,0.007177993610207579,0.004338026884355742
ENSCGRT00001032422,Tesk2,ENSCGRP00001028174,-0.04488982653539615,0.6925572230944363,0.007161917605994021,0.055577518359981516
ENSCGRT00001032158,Rnf24,ENSCGRP00001027910,-0.04488982653539615,0.6925572230944363,0.007161917605994021,0.012294870759040738
ENSCGRT00001026049,Heatr1,ENSCGRP00001021805,-0.04486638537271449,0.6927097347042388,0.0071538872317198346,0.0071943930349130025
ENSCGRT00001029879,Ifrd1,ENSCGRP00001025633,-0.04486638537271449,0.6927097347042388,0.0071538872317198346,0.023253646339001215
ENSCGRT00001011226,Sertad2,ENSCGRP00001007209,-0.04486638537271449,0.6927097347042388,0.0071538872317198346,0.0029452466778370663
ENSCGRT00001021422,Xylb,ENSCGRP00001017178,0.04484294421003282,0.6928622585294846,0.007145861941362978,0.09807877260693623
ENSCGRT00001011161,Mitd1,ENSCGRP00001007149,-0.04484294421003282,0.6928622585294846,0.007145861941362978,0.014776433400081343
ENSCGRT00001024624,Rims1,ENSCGRP00001020380,-0.04474917955930614,0.6934724758762737,0.007113811599545978,0.07645189632416827
ENSCGRT00001017757,B4galt1,ENSCGRP00001013520,0.04472573839662448,0.6936250606972536,0.007105811714104247,0.032631132085623675
ENSCGRT00001030979,Emd,ENSCGRP00001026733,-0.04472573839662448,0.6936250606972536,0.007105811714104247,0.0016826634875546128
ENSCGRT00001008199,Mef2c,ENSCGRP00001005335,0.044702297233942805,0.6937776577010739,0.00709781690671175,0.022657530381959754
ENSCGRT00001027500,Tex35,ENSCGRP00001023254,-0.044678856071261146,0.6939302668822961,0.007089827176390729,0.003992188816677762
ENSCGRT00001016456,Elavl1,ENSCGRP00001012223,0.04460853258321613,0.6943881674359639,0.007065888438080067,0.03147475750531395
ENSCGRT00001025061,Pah,ENSCGRP00001020817,-0.04460853258321613,0.6943881674359639,0.007065888438080067,0.00734570276652129
ENSCGRT00001018382,Ighm,ENSCGRP00001014145,0.04456165025785279,0.6946934952589765,0.007049954646641483,0.027102237437719192
ENSCGRT00001032525,Fbxo44,ENSCGRP00001028277,-0.04456165025785279,0.6946934952589765,0.007049954646641483,0.009468259923300752
ENSCGRT00001008341,Cldn6,ENSCGRP00001005421,-0.04453820909517112,0.6948461773903157,0.007041995358220585,0.007117041507433381
ENSCGRT00001024875,Oard1,ENSCGRP00001020631,-0.04451476793248945,0.6949988716609454,0.007034041140028953,0.1115212892834412
ENSCGRT00001029101,Retn,ENSCGRP00001024855,0.04451476793248945,0.6949988716609454,0.007034041140028953,0.008247341522896202
ENSCGRT00001016796,Spcs3,ENSCGRP00001012562,0.04451476793248945,0.6949988716609454,0.007034041140028953,0.005089484927650014
ENSCGRT00001025395,Slc11a1,ENSCGRP00001021151,0.04446788560712611,0.6953042965982754,0.007018147910424891,0.003564360229470651
ENSCGRT00001019394,Tex26,ENSCGRP00001015155,-0.04446788560712611,0.6953042965982754,0.007018147910424891,0.004036079030184045
ENSCGRT00001007821,ENSCGRG00001006655,ENSCGRP00001005121,0.04439756211908111,0.6957625249126527,0.006994346068311608,0.020917528758216612
ENSCGRT00001014929,Rufy2,ENSCGRP00001010704,-0.044374120956399435,0.6959152919045255,0.006986422250977729,0.024291379290948822
ENSCGRT00001030995,Hdac7,ENSCGRP00001026749,-0.04435067979371777,0.6960680709975089,0.006978503497034534,0.0028204501181484146
ENSCGRT00001007347,ENSCGRG00001006253,ENSCGRP00001004848,0.0443272386310361,0.6962208621861428,0.006970589805505382,0.0030967466903394957
ENSCGRT00001000053,Prok1,ENSCGRP00001000029,0.0443272386310361,0.6962208621861428,0.006970589805505382,0.005646550035230331
ENSCGRT00001028245,Ankrd7,ENSCGRP00001023999,0.04430379746835444,0.6963736654649657,0.00696268117541371,0.0022892848205306594
ENSCGRT00001025289,Wdr47,ENSCGRP00001021045,0.044280356305672765,0.6965264808285152,0.006954777605783013,0.015295729227992367
ENSCGRT00001021937,Cd2ap,ENSCGRP00001017693,0.04421003281762776,0.6969849993728728,0.0069310972498930114,0.00204727006233291
ENSCGRT00001027861,Nt5c2,ENSCGRP00001023615,-0.04418659165494609,0.6971378630206718,0.006923213912342804,0.008239087068971257
ENSCGRT00001017822,Nxph3,ENSCGRP00001013585,-0.04418659165494609,0.6971378630206718,0.006923213912342804,0.0019431574204879045
ENSCGRT00001028328,Ap2a2,ENSCGRP00001024082,0.044163150492264415,0.6972907387258623,0.006915335630372224,0.06994927008209749
ENSCGRT00001005962,Setd2,ENSCGRP00001004028,0.044163150492264415,0.6972907387258623,0.006915335630372224,0.01145257809344521
ENSCGRT00001014352,Pou2f3,ENSCGRP00001010131,-0.04413970932958275,0.6974436264829728,0.006907462403005239,0.01381272880686947
ENSCGRT00001025544,Scaf8,ENSCGRP00001021300,-0.044116268166901076,0.697596526286531,0.0068995942292658565,0.009956622303060618
ENSCGRT00001027738,ENSCGRG00001021703,ENSCGRP00001023492,-0.044069385841537745,0.6979023620110925,0.006883873038766424,0.004602125464488548
ENSCGRT00001020848,Wwc2,ENSCGRP00001016604,0.044069385841537745,0.6979023620110925,0.006883873038766424,0.053426178020669526
ENSCGRT00001030717,Selenov,ENSCGRP00001026471,-0.044069385841537745,0.6979023620110925,0.006883873038766424,0.15339240278989413
ENSCGRT00001024082,Cacna1c,ENSCGRP00001019838,-0.04404594467885607,0.6980552979211436,0.006876020020054791,0.009083779487140297
ENSCGRT00001008983,Pou6f1,ENSCGRP00001005801,-0.04404594467885607,0.6980552979211436,0.006876020020054791,0.004158946025930454
ENSCGRT00001025775,Cyth2,ENSCGRP00001021531,0.04399906235349274,0.6983612058093953,0.006860329130829332,0.024878345626130248
ENSCGRT00001030248,Schip1,ENSCGRP00001026002,0.04399906235349274,0.6983612058093953,0.006860329130829332,0.003836201699468007
ENSCGRT00001026194,Gys1,ENSCGRP00001021950,0.0439521800281294,0.6986671617519755,0.0068446584326972955,0.002105882226895244
ENSCGRT00001029867,Dtl,ENSCGRP00001025621,0.0439521800281294,0.6986671617519755,0.0068446584326972955,0.0007661340952037367
ENSCGRT00001014349,Pde1c,ENSCGRP00001010128,0.04392873886544773,0.6988201577299316,0.0068368306528527375,0.07003217859073237
ENSCGRT00001011023,Pnpla6,ENSCGRP00001007024,-0.04392873886544773,0.6988201577299316,0.0068368306528527375,0.002370119452694011
ENSCGRT00001012556,Gpc1,ENSCGRP00001008427,-0.04392873886544773,0.6988201577299316,0.0068368306528527375,0.11213941312813568
ENSCGRT00001025979,Hey2,ENSCGRP00001021735,-0.043858415377402725,0.6992792176246378,0.0068133775785014575,0.023261729359308085
ENSCGRT00001032325,Pex16,ENSCGRP00001028077,0.043858415377402725,0.6992792176246378,0.0068133775785014575,0.11226992407327854
ENSCGRT00001026849,Catip,ENSCGRP00001022604,-0.04381153305203938,0.6995853174669233,0.006797767406834578,0.007296626763830358
ENSCGRT00001012711,ENSCGRG00001010818,ENSCGRP00001008582,0.04378809188935771,0.6997383853453377,0.006789969881446323,0.0023682185826895217
ENSCGRT00001019680,Scube3,ENSCGRP00001015438,0.04378809188935771,0.6997383853453377,0.006789969881446323,0.003618413438213499
ENSCGRT00001007650,ENSCGRG00001006524,ENSCGRP00001005019,-0.04376465072667605,0.6998914651879424,0.006782177395055019,0.003313372306801383
ENSCGRT00001011821,Trem1,ENSCGRP00001007751,-0.043741209563994375,0.7000445569892423,0.006774389946685887,0.03538432965442501
ENSCGRT00001020970,Myc,ENSCGRP00001016726,-0.04371776840131271,0.7001976607437412,0.006766607535364213,0.017664949575748712
ENSCGRT00001028426,Anapc16,ENSCGRP00001024180,-0.04371776840131271,0.7001976607437412,0.006766607535364213,0.0018640658683864227
ENSCGRT00001020775,Tmem141,ENSCGRP00001016531,-0.04371776840131271,0.7001976607437412,0.006766607535364213,0.07357198517028822
ENSCGRT00001020982,Gna13,ENSCGRP00001016738,0.04371776840131271,0.7001976607437412,0.006766607535364213,0.032848249239196034
ENSCGRT00001004156,ENSCGRG00001003461,ENSCGRP00001002977,0.04369432723863104,0.7003507764459411,0.006758830160115369,0.008165818662967981
ENSCGRT00001022223,Scml2,ENSCGRP00001017979,0.04369432723863104,0.7003507764459411,0.006758830160115369,0.06891447955912015
ENSCGRT00001028523,Smad4,ENSCGRP00001024277,0.0435771214252227,0.7011165339799357,0.006720018790856669,0.004574363211108275
ENSCGRT00001016012,Klhl22,ENSCGRP00001011779,-0.0435771214252227,0.7011165339799357,0.006720018790856669,0.008855176301167165
ENSCGRT00001010623,Epor,ENSCGRP00001006734,-0.04355368026254103,0.7012697212528104,0.006712271611581676,0.006806290177546079
ENSCGRT00001000450,ENSCGRG00001000351,ENSCGRP00001000426,0.04355368026254103,0.7012697212528104,0.006712271611581676,0.01295359048197035
ENSCGRT00001016008,Mthfd1,ENSCGRP00001011775,-0.043459915611814344,0.7018825893809877,0.006681333177266555,0.0033025266247177477
ENSCGRT00001029719,ENSCGRG00001023065,ENSCGRP00001025473,-0.043459915611814344,0.7018825893809877,0.006681333177266555,0.024691775819118893
ENSCGRT00001022176,Arhgef26,ENSCGRP00001017932,-0.04343647444913268,0.7020358361446468,0.006673611134514354,0.01601531906187329
ENSCGRT00001022693,Sema3g,ENSCGRP00001018449,0.04341303328645101,0.702189094789925,0.006665894116145195,0.009751904287292256
ENSCGRT00001025538,Rimoc1,ENSCGRP00001021294,0.04341303328645101,0.702189094789925,0.006665894116145195,0.0022913868994744752
ENSCGRT00001026485,Mdga1,ENSCGRP00001022240,0.04338959212376934,0.7023423653113066,0.006658182121185405,0.04015894978378514
ENSCGRT00001022846,Iqgap1,ENSCGRP00001018602,0.04336615096108768,0.7024956477032738,0.006650475148661411,0.010335899955030762
ENSCGRT00001018262,Babam1,ENSCGRP00001014025,0.04334270979840601,0.7026489419603086,0.006642773197599678,0.11629588233710389
ENSCGRT00001022072,Smim45,ENSCGRP00001017828,0.04334270979840601,0.7026489419603086,0.006642773197599678,0.004417502635705812
ENSCGRT00001029924,ENSCGRG00001023203,ENSCGRP00001025678,0.043272386310361,0.7031088958666099,0.006619697463454056,0.01078869289940577
ENSCGRT00001023434,ENSCGRG00001018705,ENSCGRP00001019190,-0.043272386310361,0.7031088958666099,0.006619697463454056,0.0249793239676161
ENSCGRT00001027115,Depdc1a,ENSCGRP00001022870,-0.043248945147679324,0.7032622375286999,0.006612015588507736,0.03596012309951609
ENSCGRT00001005783,Mcoln3,ENSCGRP00001003923,-0.043248945147679324,0.7032622375286999,0.006612015588507736,0.09606034651702387
ENSCGRT00001028893,Gpbp1l1,ENSCGRP00001024647,0.043225503984997665,0.7034155910282434,0.006604338730157223,0.017322922805344948
ENSCGRT00001000227,Septin11,ENSCGRP00001000203,0.043202062822315986,0.7035689563597136,0.006596666887429439,0.0035806047982825137
ENSCGRT00001025988,Slco5a1,ENSCGRP00001021744,-0.043202062822315986,0.7035689563597136,0.006596666887429439,0.007319131327376129
ENSCGRT00001018507,Adgrl3,ENSCGRP00001014270,0.043202062822315986,0.7035689563597136,0.006596666887429439,0.01095938800862402
ENSCGRT00001020785,ENSCGRG00001016840,ENSCGRP00001016541,0.04317862165963432,0.7037223335175817,0.0065890000593514094,0.0025723180821981837
ENSCGRT00001000326,ENSCGRG00001000219,ENSCGRP00001000302,-0.04317862165963432,0.7037223335175817,0.0065890000593514094,0.017700326668035195
ENSCGRT00001009343,Pakap-ENSCGRG00001008014,ENSCGRP00001006004,-0.04315518049695265,0.7038757224963186,0.006581338244950198,0.0021906453558909822
ENSCGRT00001011427,Alkbh1,ENSCGRP00001007394,-0.04313173933427099,0.7040291232903928,0.006573681443252969,0.004338222942576058
ENSCGRT00001010953,ENSCGRG00001009436,ENSCGRP00001006960,-0.04313173933427099,0.7040291232903928,0.006573681443252969,0.012410248465393037
ENSCGRT00001027367,Grm2,ENSCGRP00001023122,0.04313173933427099,0.7040291232903928,0.006573681443252969,0.01219306613132182
ENSCGRT00001023876,Cbx5,ENSCGRP00001019632,-0.043108298171589315,0.7041825358942722,0.006566029653286942,0.002344516921661656
ENSCGRT00001024105,Vps13b,ENSCGRP00001019861,-0.04308485700890764,0.7043359603024226,0.006558382874079428,0.005282785579782878
ENSCGRT00001019481,Csnk1a1,ENSCGRP00001015241,0.043037974683544304,0.704642844509395,0.006543104344049523,0.00399927972178633
