ensembl_transcript_id,sym,ensembl_peptide_id,Gene,Importance
ENSCGRT00001031627,Slc4a1,ENSCGRP00001027380,24737,0.0001818682191488238
ENSCGRT00001028397,ENSCGRG00001022149,ENSCGRP00001024151,21830,0.0001801821056734521
ENSCGRT00001000722,Sdc4,ENSCGRP00001000698,644,0.00017917239455832165
ENSCGRT00001016728,ENSCGRG00001013899,ENSCGRP00001012494,11417,0.00017904169753410164
ENSCGRT00001027942,ENSCGRG00001021831,ENSCGRP00001023696,21421,0.00017847277683193046
ENSCGRT00001023993,Ern2,ENSCGRP00001019749,17895,0.00017745812462401832
ENSCGRT00001019565,Ptgr2,ENSCGRP00001015324,13919,0.00017655417827705606
ENSCGRT00001022093,Clcnkb,ENSCGRP00001017849,16175,0.00017393592044914302
ENSCGRT00001031557,Frmd5,ENSCGRP00001027310,24672,0.00017391673186995465
ENSCGRT00001002262,Sdk1,ENSCGRP00001001868,1709,0.00017094898209153847
ENSCGRT00001007493,Sypl2,ENSCGRP00001004929,4685,0.00016816342991210796
ENSCGRT00001022179,Slc7a12,ENSCGRP00001017935,16248,0.00016756879421754123
ENSCGRT00001032022,ENSCGRG00001024691,ENSCGRP00001027774,25098,0.00016680756069124402
ENSCGRT00001020170,Pum3,ENSCGRP00001015927,14449,0.00016487610662507506
ENSCGRT00001027050,Dnpep,ENSCGRP00001022805,20606,0.0001643111087631581
ENSCGRT00001023001,Matn4,ENSCGRP00001018757,16997,0.00016395725657476532
ENSCGRT00001027147,ENSCGRG00001021296,ENSCGRP00001022902,20690,0.0001628551503751449
ENSCGRT00001014126,H2ac21,ENSCGRP00001009907,9167,0.00016260168198074096
ENSCGRT00001023818,Phactr1,ENSCGRP00001019574,17738,0.00016223621704734286
ENSCGRT00001024725,Exoc1,ENSCGRP00001020481,18552,0.00016150812821836145
ENSCGRT00001030371,Dach2,ENSCGRP00001026125,23597,0.00016147805628762766
ENSCGRT00001027591,Ilf3,ENSCGRP00001023345,21102,0.00016139737432311455
ENSCGRT00001004065,SNORA62-ENSCGRG00001003383,non-coding,2726,0.00016107056542266355
ENSCGRT00001010780,ENSCGRG00001009285,ENSCGRP00001006829,6541,0.00016045929923482366
ENSCGRT00001011746,Smim31,ENSCGRP00001007682,7288,0.00016007100097624946
ENSCGRT00001031806,Baat,ENSCGRP00001027559,24900,0.00015951004725630737
ENSCGRT00001016492,Pter,ENSCGRP00001012259,11209,0.00015602675973253136
ENSCGRT00001007641,Msh6,ENSCGRP00001005013,4765,0.00015485849303590799
ENSCGRT00001018972,Zfyve19,ENSCGRP00001014734,13384,0.00015346954187032754
ENSCGRT00001028817,Arpin,ENSCGRP00001024571,22210,0.00015322111264057188
ENSCGRT00001023293,Trim58,ENSCGRP00001019049,17258,0.0001516417916993061
ENSCGRT00001029258,Neb,ENSCGRP00001025012,22604,0.00014900069386810115
ENSCGRT00001032312,Pdx1,ENSCGRP00001028064,25354,0.00014881476435445534
ENSCGRT00001000135,Fis1,ENSCGRP00001000111,116,0.00014846617649082503
ENSCGRT00001020464,Ddb1,ENSCGRP00001016220,14711,0.00014529780904793218
ENSCGRT00001001489,Grik5,ENSCGRP00001001406,1254,0.00014433454299861979
ENSCGRT00001020710,Arpp19,ENSCGRP00001016466,14933,0.00014391697752559208
ENSCGRT00001015005,Mlst8,ENSCGRP00001010780,9893,0.0001438567283289041
ENSCGRT00001003372,4933428M09Rik,ENSCGRP00001002524,2330,0.00014197007165512443
ENSCGRT00001003886,ENSCGRG00001003235,ENSCGRP00001002819,2625,0.00014078790571917204
ENSCGRT00001002026,Ddx39a,ENSCGRP00001001733,1561,0.00013941519684964915
ENSCGRT00001023644,Pkp3,ENSCGRP00001019400,17584,0.00013790995442787974
ENSCGRT00001024754,Nbeal2,ENSCGRP00001020510,18575,0.00013729894085653762
ENSCGRT00001030804,Dhrs7l,ENSCGRP00001026558,23986,0.00013720294970224868
ENSCGRT00001018986,ENSCGRG00001015553,ENSCGRP00001014748,13398,0.00013613523274731666
ENSCGRT00001007625,Pak1ip1,ENSCGRP00001005005,4755,0.00013542751608733514
ENSCGRT00001028721,Vil1,ENSCGRP00001024475,22128,0.0001348348295995873
ENSCGRT00001029624,Pax5,ENSCGRP00001025378,22925,0.00013446422003982644
ENSCGRT00001029136,Rnf17,ENSCGRP00001024890,22503,0.0001340679050181369
ENSCGRT00001023941,Becn1,ENSCGRP00001019697,17850,0.00013256845922450245
ENSCGRT00001020092,Osgep,ENSCGRP00001015849,14381,0.00012713557000503268
ENSCGRT00001011991,Zbed3,ENSCGRP00001007906,7471,0.0001266737984957113
ENSCGRT00001028204,ENSCGRG00001022032,ENSCGRP00001023958,21651,0.00012649626106824325
ENSCGRT00001015786,Rab4a,ENSCGRP00001011554,10577,0.00012611760621601784
ENSCGRT00001029743,Myh3,ENSCGRP00001025497,23031,0.00012498364465900682
ENSCGRT00001014761,Shank1,ENSCGRP00001010540,9694,0.00012421475804551128
ENSCGRT00001029374,Gfm2,ENSCGRP00001025128,22705,0.00012351008633037198
ENSCGRT00001029304,Dlg3,ENSCGRP00001025058,22643,0.00012335847066457508
ENSCGRT00001013873,Dcaf17,ENSCGRP00001009654,8949,0.00012320879504477785
ENSCGRT00001030590,Cib1,ENSCGRP00001026344,23797,0.00012297319114714118
ENSCGRT00001025039,Taok2,ENSCGRP00001020795,18828,0.00012222491342765102
ENSCGRT00001001066,Stard3nl,ENSCGRP00001001042,940,0.00012169675881684491
ENSCGRT00001020528,Rbpj,ENSCGRP00001016284,14765,0.00011993730200527921
ENSCGRT00001016796,Spcs3,ENSCGRP00001012562,11476,0.00011975571719685206
ENSCGRT00001014064,Dedd2,ENSCGRP00001009845,9112,0.00011751679871094579
ENSCGRT00001004910,Atg2a,ENSCGRP00001003410,3223,0.00011674613832881224
ENSCGRT00001000299,Dlg1,ENSCGRP00001000275,257,0.00011662481076547461
ENSCGRT00001000811,St8sia1,ENSCGRP00001000787,727,0.00011559671014155599
ENSCGRT00001027528,Slc22a20,ENSCGRP00001023282,21043,0.00011542114832425516
ENSCGRT00001017408,Mon1a,ENSCGRP00001013171,12010,0.00011517027245431315
ENSCGRT00001008941,Rpn2,ENSCGRP00001005777,5496,0.0001149535782042623
ENSCGRT00001026021,Meiosin,ENSCGRP00001021777,19686,0.00011459960309874264
ENSCGRT00001001042,ENSCGRG00001000784,ENSCGRP00001001018,922,0.00011372244804235061
ENSCGRT00001031012,Kyat1,ENSCGRP00001026766,24181,0.00011335487378156749
ENSCGRT00001020848,Wwc2,ENSCGRP00001016604,15062,0.00010948003191921853
ENSCGRT00001011114,ENSCGRG00001009565,ENSCGRP00001007104,6805,0.0001094665697648553
ENSCGRT00001000949,Lemd3,ENSCGRP00001000925,844,0.00010913336313902997
ENSCGRT00001023648,Bid,ENSCGRP00001019404,17587,0.00010874485412560095
ENSCGRT00001022156,Zkscan1,ENSCGRP00001017912,16230,0.00010855346360394015
ENSCGRT00001023663,Sult1a1,ENSCGRP00001019419,17602,0.00010826680882138534
ENSCGRT00001026420,Itgam,ENSCGRP00001022175,20034,0.00010806003659270608
ENSCGRT00001025012,Fbxo8,ENSCGRP00001020768,18803,0.00010695749158547059
ENSCGRT00001013667,Rimkla,ENSCGRP00001009453,8780,0.00010663014550941353
ENSCGRT00001029487,Fbln1,ENSCGRP00001025241,22806,0.00010656102659310378
ENSCGRT00001017072,Tas2r107,ENSCGRP00001012837,11714,0.00010632364423321076
ENSCGRT00001030144,Tmem116,ENSCGRP00001025898,23393,0.00010609115160457049
ENSCGRT00001024465,Col9a3,ENSCGRP00001020221,18325,0.00010516626176048283
ENSCGRT00001026032,B3gat2,ENSCGRP00001021788,19697,0.00010472946396401554
ENSCGRT00001013720,Mecom,ENSCGRP00001009503,8827,0.0001044279887059227
ENSCGRT00001001442,Agr2,ENSCGRP00001001371,1223,0.0001043551103398615
ENSCGRT00001021961,Lipa,ENSCGRP00001017717,16060,0.00010412330275781312
ENSCGRT00001024814,Satb2,ENSCGRP00001020570,18631,0.00010326225494717714
ENSCGRT00001002439,Nfatc3,ENSCGRP00001001976,1809,0.00010236753200577205
ENSCGRT00001023098,Diaph2,ENSCGRP00001018854,17082,0.00010084694847652435
ENSCGRT00001027592,Cul3,ENSCGRP00001023346,21103,0.00010015257855145762
ENSCGRT00001012935,Klhl5,ENSCGRP00001008789,8215,9.839513996953323e-05
ENSCGRT00001027296,Kcnk7,ENSCGRP00001023051,20827,9.809778603608437e-05
ENSCGRT00001021542,Tmem41b,ENSCGRP00001017298,15681,9.642619544048986e-05
ENSCGRT00001013459,Igbp1,ENSCGRP00001009266,8615,9.609991661652014e-05
ENSCGRT00001016118,ENSCGRG00001013425,ENSCGRP00001011885,10876,9.586908610301513e-05
ENSCGRT00001021683,Cxcl17,ENSCGRP00001017439,15808,9.577822644772654e-05
ENSCGRT00001000743,ENSCGRG00001000568,ENSCGRP00001000719,664,9.575814130626003e-05
ENSCGRT00001000938,Arhgef1,ENSCGRP00001000914,833,9.565421368713509e-05
ENSCGRT00001019632,BC005537,ENSCGRP00001015391,13973,9.474951101772336e-05
ENSCGRT00001011026,Pnpla6,ENSCGRP00001007026,6730,9.44807750799298e-05
ENSCGRT00001028471,ENSCGRG00001022208,ENSCGRP00001024225,21898,9.392258211756913e-05
ENSCGRT00001016799,Klhdc4,ENSCGRP00001012565,11478,9.36695143525693e-05
ENSCGRT00001013562,Ildr2,ENSCGRP00001009358,8694,9.345745585290773e-05
ENSCGRT00001031672,ENSCGRG00001024425,ENSCGRP00001027425,24777,9.339068994915719e-05
ENSCGRT00001020249,Acyp2,ENSCGRP00001016005,14519,9.288109256266797e-05
ENSCGRT00001003518,ENSCGRG00001002928,ENSCGRP00001002604,2415,9.154224164893983e-05
ENSCGRT00001000453,Fuz,ENSCGRP00001000429,394,9.107187219858889e-05
ENSCGRT00001023698,Nfyb,ENSCGRP00001019454,17635,9.01728761338319e-05
ENSCGRT00001028532,Irx3,ENSCGRP00001024286,21954,8.924583141215968e-05
ENSCGRT00001016251,Cep85l,ENSCGRP00001012018,10998,8.898073627607978e-05
ENSCGRT00001014009,Rabep1,ENSCGRP00001009790,9063,8.750612402030313e-05
ENSCGRT00001016690,Vrk1,ENSCGRP00001012456,11383,8.735671971655261e-05
ENSCGRT00001026885,Tenm3,ENSCGRP00001022640,20458,8.730180291232618e-05
ENSCGRT00001027530,Shisa6,ENSCGRP00001023284,21045,8.723586809020183e-05
ENSCGRT00001026989,Ust,ENSCGRP00001022744,20553,8.677654282190063e-05
ENSCGRT00001011630,Cd27,ENSCGRP00001007578,7197,8.650977234270113e-05
ENSCGRT00001028223,Pkd1l2,ENSCGRP00001023977,21668,8.582549404368485e-05
ENSCGRT00001029924,ENSCGRG00001023203,ENSCGRP00001025678,23196,8.502964163826562e-05
ENSCGRT00001017718,Cdkn2b,ENSCGRP00001013481,12282,8.495213716794386e-05
ENSCGRT00001026421,Zfp507,ENSCGRP00001022176,20035,8.391642141836867e-05
ENSCGRT00001019281,Commd4,ENSCGRP00001015042,13665,8.379418472444802e-05
ENSCGRT00001027961,ENSCGRG00001021857,ENSCGRP00001023715,21439,8.360758091019197e-05
ENSCGRT00001007072,Or8g4,ENSCGRP00001004688,4464,8.263507649006936e-05
ENSCGRT00001016958,Zfpl1,ENSCGRP00001012723,11613,8.122464465102788e-05
ENSCGRT00001020589,Antxrl,ENSCGRP00001016345,14820,8.115598392324028e-05
ENSCGRT00001030264,Eif4enif1,ENSCGRP00001026018,23502,8.090988097396249e-05
ENSCGRT00001011277,Itsn1,ENSCGRP00001007256,6932,8.005165272016494e-05
ENSCGRT00001012239,Pnma1,ENSCGRP00001008131,7666,7.974381875904153e-05
ENSCGRT00001026104,Mmp2,ENSCGRP00001021860,19758,7.939477815885165e-05
ENSCGRT00001018992,Gsk3a,ENSCGRP00001014754,13404,7.902457758242122e-05
ENSCGRT00001008691,Or2f1,ENSCGRP00001005627,5358,7.897208032904648e-05
ENSCGRT00001026274,ENSCGRG00001020698,ENSCGRP00001022029,19909,7.860765843129447e-05
ENSCGRT00001026216,Plppr5,ENSCGRP00001021972,19858,7.796553907915266e-05
ENSCGRT00001019324,Gtf2i,ENSCGRP00001015085,13701,7.790443523441046e-05
ENSCGRT00001017724,ENSCGRG00001014612,ENSCGRP00001013487,12287,7.557875345673353e-05
ENSCGRT00001008006,Ssr2,ENSCGRP00001005232,4975,7.546425440980905e-05
ENSCGRT00001022870,Trim10,ENSCGRP00001018626,16878,7.493722300796084e-05
ENSCGRT00001025074,ENSCGRG00001019862,ENSCGRP00001020830,18859,7.489926322718986e-05
ENSCGRT00001015841,ENSCGRG00001013217,ENSCGRP00001011609,10627,7.488648616203791e-05
ENSCGRT00001023230,Rsrc2,ENSCGRP00001018986,17198,7.448695251342663e-05
ENSCGRT00001025916,Gabbr1,ENSCGRP00001021672,19588,7.417395168962058e-05
ENSCGRT00001006842,Or8k23,ENSCGRP00001004554,4335,7.410593919077464e-05
ENSCGRT00001015896,Tmed2,ENSCGRP00001011664,10676,7.396631469237415e-05
ENSCGRT00001027127,MOCS2,ENSCGRP00001022882,20673,7.381400668242699e-05
ENSCGRT00001003783,Rab19,ENSCGRP00001002756,2567,7.314842226353956e-05
ENSCGRT00001014855,Kif21a,ENSCGRP00001010631,9766,7.302329034178895e-05
ENSCGRT00001002297,ENSCGRG00001001852,ENSCGRP00001001888,1728,7.18548552015251e-05
ENSCGRT00001024384,Alkbh7,ENSCGRP00001020140,18252,7.024290967330907e-05
ENSCGRT00001020254,Slc26a6,ENSCGRP00001016010,14524,6.988871102063625e-05
ENSCGRT00001003206,7SK-ENSCGRG00001002651,non-coding,2249,6.968165853122193e-05
ENSCGRT00001000420,Zfp771,ENSCGRP00001000396,363,6.915242049957225e-05
ENSCGRT00001016269,ENSCGRG00001013544,ENSCGRP00001012036,11015,6.874756908740902e-05
ENSCGRT00001012932,Sell,ENSCGRP00001008786,8213,6.806184294267596e-05
ENSCGRT00001026276,1700017B05Rik,ENSCGRP00001022031,19911,6.719270728376396e-05
ENSCGRT00001018642,Arhgap11a,ENSCGRP00001014405,13082,6.668327919166216e-05
ENSCGRT00001026766,Lhpp,ENSCGRP00001022521,20346,6.626359305661627e-05
ENSCGRT00001028825,Cyp27a1,ENSCGRP00001024579,22217,6.585325587386084e-05
ENSCGRT00001032228,Hivep3,ENSCGRP00001027980,25282,6.510418668726116e-05
ENSCGRT00001026623,Ces2f,ENSCGRP00001022378,20217,6.476549315208802e-05
ENSCGRT00001003682,Atxn7l3,ENSCGRP00001002699,2513,6.462086734811054e-05
ENSCGRT00001023406,4933403O08Rik,ENSCGRP00001019162,17365,6.438684199746209e-05
ENSCGRT00001004848,Ncald,ENSCGRP00001003374,3188,6.428868011011793e-05
ENSCGRT00001015942,Afdn,ENSCGRP00001011710,10720,6.378834239235558e-05
ENSCGRT00001007319,ENSCGRG00001006214,ENSCGRP00001004833,4594,6.272566937975141e-05
ENSCGRT00001019035,Wdr95,ENSCGRP00001014797,13443,6.249836059339246e-05
ENSCGRT00001032399,Ghdc,ENSCGRP00001028151,25431,6.24869164004905e-05
ENSCGRT00001030393,Polr3h,ENSCGRP00001026147,23617,6.227148356992839e-05
ENSCGRT00001017519,Ston1,ENSCGRP00001013282,12109,6.21362904419419e-05
ENSCGRT00001011517,EPRS,ENSCGRP00001007475,7120,6.169152399966362e-05
ENSCGRT00001019312,Actb,ENSCGRP00001015073,13690,6.144566357627969e-05
ENSCGRT00001021098,Ttpa,ENSCGRP00001016854,15284,6.138958433394117e-05
ENSCGRT00001030004,ENSCGRG00001023264,ENSCGRP00001025758,23267,6.12255629947095e-05
ENSCGRT00001025502,Ift140,ENSCGRP00001021258,19241,6.105615634081236e-05
ENSCGRT00001021960,ENSCGRG00001017684,ENSCGRP00001017716,16059,6.070271513988821e-05
ENSCGRT00001016342,Kcnk2,ENSCGRP00001012109,11078,5.95926424647081e-05
ENSCGRT00001024463,ENSCGRG00001019438,ENSCGRP00001020219,18323,5.950481582666668e-05
ENSCGRT00001020402,Aox3,ENSCGRP00001016158,14653,5.928644319082345e-05
ENSCGRT00001003415,7SK-ENSCGRG00001002852,non-coding,2352,5.914975137104044e-05
ENSCGRT00001002153,Kcne2,ENSCGRP00001001808,1643,5.893096923289274e-05
ENSCGRT00001026165,Atg9a,ENSCGRP00001021921,19814,5.891071144051852e-05
ENSCGRT00001024036,Stmn1,ENSCGRP00001019792,17936,5.880297045279071e-05
ENSCGRT00001016849,Ssc4d,ENSCGRP00001012614,11520,5.8682093098682455e-05
ENSCGRT00001014348,ENSCGRG00001012099,ENSCGRP00001010127,9349,5.842963553701933e-05
ENSCGRT00001003269,Cdyl,ENSCGRP00001002468,2280,5.820696907499043e-05
ENSCGRT00001027088,Rnf130,ENSCGRP00001022843,20640,5.802946730272141e-05
ENSCGRT00001025174,Rgma,ENSCGRP00001020930,18944,5.777463564621828e-05
ENSCGRT00001031423,Cdx2,ENSCGRP00001027176,24548,5.750918515940776e-05
ENSCGRT00001016484,Top1,ENSCGRP00001012251,11202,5.736093291566908e-05
ENSCGRT00001000531,Abce1,ENSCGRP00001000507,467,5.6744399268284576e-05
ENSCGRT00001013356,ENSCGRG00001011325,ENSCGRP00001009174,8538,5.674349259656514e-05
ENSCGRT00001020133,Camk2d,ENSCGRP00001015890,14417,5.655187574246728e-05
ENSCGRT00001006625,ENSCGRG00001005615,ENSCGRP00001004419,4202,5.6131480325880634e-05
ENSCGRT00001019458,Fam133b,ENSCGRP00001015218,13826,5.604000273307511e-05
ENSCGRT00001025562,Spaca7,ENSCGRP00001021318,19293,5.527444739509275e-05
ENSCGRT00001013277,Alkbh8,ENSCGRP00001009101,8481,5.503061715583478e-05
ENSCGRT00001022513,Cox4i1,ENSCGRP00001018269,16546,5.500815855688443e-05
ENSCGRT00001019913,ENSCGRG00001016215,ENSCGRP00001015670,14226,5.491688799099224e-05
ENSCGRT00001029156,Setd6,ENSCGRP00001024910,22519,5.451717633996296e-05
ENSCGRT00001030297,Tmem115,ENSCGRP00001026051,23530,5.449112411248344e-05
ENSCGRT00001001378,Sac3d1,ENSCGRP00001001325,1182,5.438270307577074e-05
ENSCGRT00001015097,Hoxc5,ENSCGRP00001010869,9980,5.4202031933546655e-05
ENSCGRT00001012030,Prkcb,ENSCGRP00001007941,7503,5.363400894774949e-05
ENSCGRT00001026231,Drd3,ENSCGRP00001021987,19870,5.3567000303759144e-05
ENSCGRT00001017900,Mlkl,ENSCGRP00001013663,12438,5.341005291370294e-05
ENSCGRT00001023259,Msl2,ENSCGRP00001019015,17226,5.32209539046937e-05
ENSCGRT00001004532,Ccdc77,ENSCGRP00001003191,3004,5.3110032181839575e-05
ENSCGRT00001011989,Eid1,ENSCGRP00001007904,7469,5.280138206770965e-05
ENSCGRT00001022769,Zwilch,ENSCGRP00001018525,16785,5.220975485817093e-05
ENSCGRT00001016163,Tfip11,ENSCGRP00001011930,10919,5.194558935076563e-05
ENSCGRT00001019051,Med24,ENSCGRP00001014813,13458,5.181025031928081e-05
ENSCGRT00001013117,ENSCGRG00001011105,ENSCGRP00001008955,8357,5.177216565837819e-05
ENSCGRT00001027350,Fkbp6,ENSCGRP00001023105,20877,5.1403172548709454e-05
ENSCGRT00001013353,ENSCGRG00001011323,ENSCGRP00001009171,8536,5.123782668334248e-05
ENSCGRT00001014136,Rpl34,ENSCGRP00001009917,9175,5.06208074335118e-05
ENSCGRT00001003023,Y_RNA-ENSCGRG00001002488,non-coding,2142,5.0454907514249975e-05
ENSCGRT00001023589,Trcg1,ENSCGRP00001019345,17533,5.022234293415365e-05
ENSCGRT00001029286,Omd,ENSCGRP00001025040,22630,5.001369935790237e-05
ENSCGRT00001019123,Vps25,ENSCGRP00001014885,13520,4.96007013915391e-05
ENSCGRT00001021921,Sfxn5,ENSCGRP00001017677,16021,4.959016480998336e-05
ENSCGRT00001017722,Miga1,ENSCGRP00001013485,12285,4.8576566505288044e-05
ENSCGRT00001031321,Jakmip1,ENSCGRP00001027074,24459,4.8279702146526905e-05
ENSCGRT00001031958,Dzip1,ENSCGRP00001027710,25037,4.8161497900590896e-05
ENSCGRT00001016598,Ocrl,ENSCGRP00001012365,11300,4.8100284714379626e-05
ENSCGRT00001020414,Zdhhc9,ENSCGRP00001016170,14665,4.799833461120865e-05
ENSCGRT00001008199,Mef2c,ENSCGRP00001005335,5077,4.7994037797384764e-05
ENSCGRT00001031920,Depdc5,ENSCGRP00001027672,25002,4.792819769793445e-05
ENSCGRT00001028239,Nadk2,ENSCGRP00001023993,21684,4.771249959942486e-05
ENSCGRT00001004947,U3-ENSCGRG00001004163,non-coding,3243,4.763386387248894e-05
ENSCGRT00001011653,D7Ertd443e,ENSCGRP00001007598,7213,4.7589781453642635e-05
ENSCGRT00001024908,ENSCGRG00001019737,ENSCGRP00001020664,18714,4.7331685932765555e-05
ENSCGRT00001021661,Stoml1,ENSCGRP00001017418,15788,4.7252027562448805e-05
ENSCGRT00001002979,Dhx29,ENSCGRP00001002297,2116,4.652193871248434e-05
ENSCGRT00001027038,Dpp6,ENSCGRP00001022793,20594,4.6348196267635476e-05
ENSCGRT00001025142,Atic,ENSCGRP00001020898,18922,4.6144841014415204e-05
ENSCGRT00001025236,Bri3bp,ENSCGRP00001020992,18998,4.608027629043112e-05
ENSCGRT00001000741,Abcf3,ENSCGRP00001000717,662,4.5396581779452654e-05
ENSCGRT00001016952,Fsd1l,ENSCGRP00001012717,11607,4.538873386708149e-05
ENSCGRT00001032100,ENSCGRG00001024731,ENSCGRP00001027852,25169,4.5306939718015164e-05
ENSCGRT00001012302,Pxn,ENSCGRP00001008189,7713,4.5151878288511176e-05
ENSCGRT00001029563,Acsm5,ENSCGRP00001025317,22870,4.439245010525886e-05
ENSCGRT00001013090,Nudt14,ENSCGRP00001008930,8336,4.437258361768013e-05
ENSCGRT00001006955,U1-ENSCGRG00001005902,non-coding,4398,4.432995045559627e-05
ENSCGRT00001009997,Adgrb2,ENSCGRP00001006372,6081,4.413563817173523e-05
ENSCGRT00001017156,Fam135a,ENSCGRP00001012921,11786,4.3771971846713434e-05
ENSCGRT00001018041,Hycc1,ENSCGRP00001013803,12563,4.363020343926254e-05
ENSCGRT00001032353,Rbm14,ENSCGRP00001028105,25388,4.353113428117884e-05
ENSCGRT00001026763,Fam131b,ENSCGRP00001022518,20343,4.3502599824993065e-05
ENSCGRT00001024509,ENSCGRG00001019466,ENSCGRP00001020265,18364,4.340687446876203e-05
ENSCGRT00001020194,Gucy1a1,ENSCGRP00001015950,14470,4.333794012252761e-05
ENSCGRT00001013588,Ap2m1,ENSCGRP00001009381,8715,4.332040260553414e-05
ENSCGRT00001011974,Dusp13,ENSCGRP00001007890,7458,4.289301098796979e-05
ENSCGRT00001009233,Poln,ENSCGRP00001005945,5649,4.266940799981341e-05
ENSCGRT00001013510,Hcrtr1,ENSCGRP00001009311,8653,4.266459376561441e-05
ENSCGRT00001013504,Ankrd46,ENSCGRP00001009306,8649,4.2593487592785616e-05
ENSCGRT00001028628,Stx16,ENSCGRP00001024382,22044,4.255907848894111e-05
ENSCGRT00001016839,Exosc2,ENSCGRP00001012604,11511,4.208485891227905e-05
ENSCGRT00001000332,Trpa1,ENSCGRP00001000308,287,4.1964609644575626e-05
ENSCGRT00001026833,Azgp1,ENSCGRP00001022588,20409,4.155526270320249e-05
ENSCGRT00001029576,Tnnt3,ENSCGRP00001025330,22883,4.143773242087284e-05
ENSCGRT00001030992,Sbno2,ENSCGRP00001026746,24163,4.1426217063513003e-05
ENSCGRT00001002878,Vps18,ENSCGRP00001002235,2057,4.13430274262617e-05
ENSCGRT00001023149,Pex5l,ENSCGRP00001018905,17129,4.1280937615988686e-05
ENSCGRT00001025761,Cdk13,ENSCGRP00001021517,19469,4.113564165504866e-05
ENSCGRT00001027903,Tmem45a,ENSCGRP00001023657,21386,4.031136673241159e-05
ENSCGRT00001028794,Scube1,ENSCGRP00001024548,22188,3.9435002410737426e-05
ENSCGRT00001000888,Cep112,ENSCGRP00001000864,792,3.9251833004457175e-05
ENSCGRT00001027319,Eif4g3,ENSCGRP00001023074,20849,3.921101538889047e-05
ENSCGRT00001016211,Ckap5,ENSCGRP00001011978,10963,3.8905893058882814e-05
ENSCGRT00001013653,Zfp663,ENSCGRP00001009441,8770,3.8905137973956805e-05
ENSCGRT00001019745,ENSCGRG00001016092,ENSCGRP00001015502,14075,3.882358576330128e-05
ENSCGRT00001002452,Ring1,ENSCGRP00001001983,1815,3.881116164878433e-05
ENSCGRT00001002416,Nbas,ENSCGRP00001001960,1795,3.82977948536723e-05
ENSCGRT00001031774,Col15a1,ENSCGRP00001027527,24871,3.824814963635951e-05
ENSCGRT00001026462,Akip1,ENSCGRP00001022217,20069,3.81704791947183e-05
ENSCGRT00001009900,Slc25a37,ENSCGRP00001006314,6014,3.7993034620273845e-05
ENSCGRT00001021146,Fads3,ENSCGRP00001016902,15324,3.788022163198723e-05
ENSCGRT00001019436,Zdhhc21,ENSCGRP00001015197,13806,3.770312687087229e-05
ENSCGRT00001005983,Nasp,ENSCGRP00001004041,3829,3.764726844221128e-05
ENSCGRT00001000724,Nradd,ENSCGRP00001000700,646,3.751614992457564e-05
ENSCGRT00001001233,Setx,ENSCGRP00001001208,1087,3.733406178724612e-05
ENSCGRT00001029340,Slc4a3,ENSCGRP00001025094,22673,3.726831183445075e-05
ENSCGRT00001022584,Prrc2c,ENSCGRP00001018340,16613,3.719115106215679e-05
ENSCGRT00001019407,Bbs5,ENSCGRP00001015168,13777,3.670468262648102e-05
ENSCGRT00001029026,Stt3b,ENSCGRP00001024780,22401,3.6663933785791e-05
ENSCGRT00001009269,Tmem232,ENSCGRP00001005964,5667,3.658926213037671e-05
ENSCGRT00001020664,Itgb4,ENSCGRP00001016420,14890,3.657061548623362e-05
ENSCGRT00001013649,TUBA1C,ENSCGRP00001009437,8766,3.6392740108555706e-05
